PROFUNDIDADE_M,GR_AUSENTE_ORIGINAL,GR_INVALIDO_FISICO,GR_EXTREMO_IQR,GR_INTERPOLADO,RT_AUSENTE_ORIGINAL,RT_INVALIDO_FISICO,RT_EXTREMO_IQR,RT_INTERPOLADO,NPHI_AUSENTE_ORIGINAL,NPHI_INVALIDO_FISICO,NPHI_EXTREMO_IQR,NPHI_INTERPOLADO,RHOB_AUSENTE_ORIGINAL,RHOB_INVALIDO_FISICO,RHOB_EXTREMO_IQR,RHOB_INTERPOLADO
1496.7480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1496.9000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1497.0520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1497.2040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1497.3560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1497.5080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1497.6600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1497.8120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1497.9640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1498.1160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1498.2680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1498.4200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1498.5720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1498.7240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1498.8760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1499.0280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1499.1800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1499.3320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1499.4840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1499.6360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1499.7880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1499.9400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1500.0920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1500.2440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1500.3960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1500.5480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1500.7000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1500.8520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1501.0040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1501.1560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1501.3080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1501.4600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1501.6120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1501.7640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1501.9160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1502.0680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1502.2200009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1502.3720009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1502.5240009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1502.6760009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1502.8280009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1502.9800009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1503.1320009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1503.2840009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1503.4360009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1503.5880009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1503.7400009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1503.8920009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1504.0440009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1504.1960009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1504.3480009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1504.5000009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1504.6520009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1504.8040009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1504.9560009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1505.1080009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1505.2600009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1505.4120009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1505.5640009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1505.7160009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1505.8680009,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
